report_date,location,group,commodity,variety,package,grade,origin,district,item_size,environment,unit_sales,quality,condition,appearance,storage,crop,repack,transportation_mode,organic,low_price,high_price,mostly_low_price,mostly_high_price,comment,properties,market_tone_comments,offerings_comments,commodity_comments
07/12/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,White,,,
07/12/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,Bi-color,,,
07/12/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,Yellow,,,
07/12/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,White,,,
07/12/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
07/12/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
07/11/2024,"Boston, Massachusetts",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,20,20,,,,Bi-color,,,
07/11/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,22,22,,,,,,,
07/11/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,Bi-color,,,
07/11/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,New York,LONG ISLAND NEW YORK,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A,N/A,N,22,24,,,,Bi-color,,,
07/11/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,22,22,,,,Bi-color,,,
07/11/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A,N/A,N,20,22,,,some 24.00,Bi-color,,,
07/11/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13,15,,,,Bi-color,,,
07/11/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Indiana,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13,14,,,,Bi-color,,,
07/11/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18.5,20.5,,,,Bi-color,,,
07/11/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Indiana,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,17.5,,,,Bi-color,,,
07/11/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,Yellow,,,
07/11/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
07/11/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,White,,,
07/11/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,White,,,
07/11/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,Bi-color,,,
07/11/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
07/11/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,,,,,White,,,
07/11/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,Bi-color,,,
07/11/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,White,,,
07/11/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,sacks,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,20,,,,,White,,,
07/11/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,Yellow,,,
07/10/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,White,,,
07/10/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,Bi-color,,,
07/10/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
07/10/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,Yellow,,,
07/10/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
07/10/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,White,,,
07/10/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,White,,,
07/10/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,sacks,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,20,,,,,White,,,
07/10/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Bi-color,,,
07/10/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,Bi-color,,,
07/10/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,Yellow,,,
07/10/2024,"Boston, Massachusetts",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,20,20,,,,,,,
07/10/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A,N/A,N,20,22,,,few higher,Bi-color,,,
07/10/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,New York,LONG ISLAND NEW YORK,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,New,N/A,N/A,N,20,22,,,,Bi-color,,,
07/10/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,,,,
07/10/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Indiana,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12.5,14.5,,,,,,,
07/10/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12.5,16.5,,,,Bi-color,,,
07/10/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13,15,,,,Bi-color,,,
07/10/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Indiana,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13,14,,,,Bi-color,,,
07/10/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,White,,,
07/09/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
07/09/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,White,,,
07/09/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,Bi-color,,,
07/09/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,Yellow,,,
07/09/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,White,,,
07/09/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
07/09/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,sacks,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,20,,,,,White,,,
07/09/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Bi-color,,,
07/09/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,White,,,
07/09/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,Bi-color,,,
07/09/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,Yellow,,,
07/09/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,White,,,
07/09/2024,"Boston, Massachusetts",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,20,20,,,,,,,
07/09/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,,,,
07/09/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Indiana,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13,14,,,,Bi-color,,,
07/09/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13,15,,,,Bi-color,,,
07/09/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Indiana,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12.5,14.5,,,,,,,
07/09/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12.5,16.5,,,,Bi-color,,,
07/08/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12.5,16.5,,,,Bi-color,,,
07/08/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Indiana,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12.5,14.5,,,,,,,
07/08/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
07/08/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,White,,,
07/08/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
07/08/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
07/08/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,White,,,
07/08/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
07/08/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,20,22,,,,White,,,
07/08/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,sacks,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,20,,,,,White,,,
07/08/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,,,,,Bi-color,,,
07/08/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,15,,,,Bi-color,,,
07/08/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,,,,,Yellow,,,
07/08/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,,,,,Bi-color,,,
07/08/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,,,,,White,,,
07/08/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,White,,,
07/08/2024,"Boston, Massachusetts",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,20,20,,,,,,,
07/08/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Virginia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,,,,
07/08/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13,15,,,,Bi-color,,,
07/08/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Indiana,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13,14,,,,Bi-color,,,
07/05/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,White,,,
07/05/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,17,,,,White,,,
07/05/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,17,,,,Yellow,,,
07/05/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Bi-color,,,
07/05/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,17,,,,Bi-color,,,
07/05/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Yellow,,,
07/05/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13,15,,,,Bi-color,,,
07/05/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Indiana,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13,14,,,,Bi-color,,,
07/05/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,17,,,,White,,,
07/05/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,15,,,,Bi-color,,,
07/05/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,White,,,
07/05/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,so,Yellow,,,
07/05/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,sacks,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,White,,,
07/05/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,17,,,Bi-color,,,
07/05/2024,"Boston, Massachusetts",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,20,20,,,,,,,
07/05/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12.5,16.5,,,,Bi-color,,,
07/05/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Indiana,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12.5,14.5,,,,,,,
07/03/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Indiana,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12.5,14.5,,,,,,,
07/03/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12.5,16.5,,,,Bi-color,,,
07/03/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,17,,,,Bi-color,,,
07/03/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,17,,,,Yellow,,,
07/03/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,White,,,
07/03/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,17,,,,White,,,
07/03/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Yellow,,,
07/03/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,South Carolina,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Bi-color,,,
07/03/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,15,,,,Bi-color,,,
07/03/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,17,,,Bi-color,,,
07/03/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,so,Yellow,,,
07/03/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,White,,,
07/03/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,17,,,,White,,,
07/03/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,sacks,N/A,New Jersey,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,White,,,
07/03/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Delaware,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,18,,,,,,,
07/03/2024,"New York, New York",Vegetables,"Corn, Sweet",N/A,wirebound crates,N/A,Virginia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,16,,,,,,,
